Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
Shae__MS3_00006334,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.24289999902248383,0.16920000314712524,0.08169999718666077,0.7677000164985657,0.06719999760389328,0.008700000122189522,0.24050000309944153,0.4374000132083893,0.36410000920295715,0.0820000022649765,0.2126999944448471,0.9535999894142151,0.21719999611377716,0.18690000474452972
Shae__MS3_00006521,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,Peripheral|Soluble,0.6869999766349792,0.3822999894618988,0.04490000009536743,0.21639999747276306,0.26249998807907104,0.00860000029206276,0.15309999883174896,0.6051999926567078,0.38269999623298645,0.12540000677108765,0.6155999898910522,0.14790000021457672,0.12729999423027039,0.6560999751091003
Shae__MS3_00006556,Cell membrane,,Peripheral|Transmembrane,0.46959999203681946,0.319599986076355,0.028200000524520874,0.7099000215530396,0.4406000077724457,0.010300000198185444,0.1972000002861023,0.22020000219345093,0.13230000436306,0.27630001306533813,0.786300003528595,0.5565000176429749,0.15199999511241913,0.3763999938964844
Shae__MS3_00006560,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6796000003814697,0.6309000253677368,0.020899999886751175,0.10769999772310257,0.1898999959230423,0.00860000029206276,0.07180000096559525,0.09610000252723694,0.11949999630451202,0.01940000057220459,0.2957000136375427,0.039400000125169754,0.2815999984741211,0.8349999785423279
Shae__MS3_00006566,Cytoplasm,Nuclear export signal,Soluble,0.7494000196456909,0.36250001192092896,0.06430000066757202,0.1485999971628189,0.11739999800920486,0.004999999888241291,0.21220000088214874,0.21480000019073486,0.27790001034736633,0.018699999898672104,0.4325000047683716,0.04919999837875366,0.23019999265670776,0.7850000262260437
Shae__MS3_00006657,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.7141000032424927,0.25029999017715454,0.024900000542402267,0.46320000290870667,0.05999999865889549,0.003100000089034438,0.1712000072002411,0.2020999938249588,0.2224999964237213,0.007899999618530273,0.6603999733924866,0.05119999870657921,0.15080000460147858,0.8047000169754028
Shae__MS3_00006730,Cytoplasm,,Peripheral|Soluble,0.6676999926567078,0.27219998836517334,0.06440000236034393,0.5123000144958496,0.23549999296665192,0.018300000578165054,0.14949999749660492,0.4828999936580658,0.2493000030517578,0.0478999987244606,0.7664999961853027,0.14309999346733093,0.6137999892234802,0.5293999910354614
Shae__MS3_00006767,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7218000292778015,0.5633999705314636,0.010200000368058681,0.2442999929189682,0.22059999406337738,0.0024999999441206455,0.06700000166893005,0.11249999701976776,0.1527000069618225,0.07519999891519547,0.5227000117301941,0.05310000106692314,0.20270000398159027,0.7799999713897705
Shae__MS3_00006934,Cytoplasm,,Peripheral|Soluble,0.670199990272522,0.26649999618530273,0.13490000367164612,0.336899995803833,0.08839999884366989,0.009100000374019146,0.26510000228881836,0.2728999853134155,0.33250001072883606,0.028699999675154686,0.7156999707221985,0.08460000157356262,0.13199999928474426,0.7835999727249146
Shae__MS3_00007047,Cytoplasm,Nuclear localization signal|Nuclear export signal,Peripheral|Soluble,0.7013999819755554,0.27410000562667847,0.034699998795986176,0.4945000112056732,0.16200000047683716,0.004399999976158142,0.06430000066757202,0.20909999310970306,0.27649998664855957,0.049400001764297485,0.6801999807357788,0.06400000303983688,0.1136000007390976,0.7835000157356262
Shae__MS3_00007109,Cytoplasm,Nuclear localization signal,Soluble,0.6653000116348267,0.35929998755455017,0.02850000001490116,0.5547999739646912,0.3594000041484833,0.018200000748038292,0.15029999613761902,0.24079999327659607,0.225600004196167,0.09690000116825104,0.5306000113487244,0.14730000495910645,0.7328000068664551,0.6459000110626221
Shae__MS3_00007112,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.31940001249313354,0.15710000693798065,0.07989999651908875,0.7924000024795532,0.08290000259876251,0.00559999980032444,0.3416999876499176,0.49390000104904175,0.3285999894142151,0.04190000146627426,0.156700000166893,0.9638000130653381,0.12099999934434891,0.16380000114440918
Shae__MS3_00007174,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.625,0.9138000011444092,0.013299999758601189,0.056299999356269836,0.07370000332593918,0.004999999888241291,0.04450000077486038,0.0908999964594841,0.061900001019239426,0.05510000139474869,0.3614000082015991,0.05770000070333481,0.3384000062942505,0.820900022983551
Shae__MS3_00007266,Cytoplasm,Nuclear localization signal|Nuclear export signal,Peripheral|Soluble,0.7289000153541565,0.2628999948501587,0.03750000149011612,0.46889999508857727,0.16130000352859497,0.014800000004470348,0.12630000710487366,0.42250001430511475,0.2198999971151352,0.04390000179409981,0.620199978351593,0.07069999724626541,0.15860000252723694,0.7493000030517578
Shae__MS3_00007339,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.1809999942779541,0.15850000083446503,0.07580000162124634,0.6614000201225281,0.07519999891519547,0.014800000004470348,0.4178999960422516,0.4677000045776367,0.3125,0.15539999306201935,0.19140000641345978,0.9742000102996826,0.13269999623298645,0.1160999983549118
Shae__MS3_00007343,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6940000057220459,0.2815000116825104,0.03669999912381172,0.49320000410079956,0.13770000636577606,0.0044999998062849045,0.10689999908208847,0.3952000141143799,0.2660999894142151,0.04800000041723251,0.7717999815940857,0.07660000026226044,0.11140000075101852,0.760200023651123
Shae__MS3_00007363,Extracellular,Signal peptide,Soluble,0.2973000109195709,0.11110000312328339,0.7483000159263611,0.23270000517368317,0.061900001019239426,0.008799999952316284,0.2623000144958496,0.16930000483989716,0.14419999718666077,0.0019000000320374966,0.4503999948501587,0.09740000218153,0.15379999577999115,0.8055999875068665
Shae__MS3_00007411,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.5644999742507935,0.565500020980835,0.025699999183416367,0.09200000017881393,0.2451000064611435,0.00989999994635582,0.2029999941587448,0.23409999907016754,0.17599999904632568,0.037700001150369644,0.4462999999523163,0.09109999984502792,0.1517000049352646,0.7717000246047974
Shae__MS3_00007430,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7305999994277954,0.6628999710083008,0.017100000753998756,0.06669999659061432,0.20489999651908875,0.005100000184029341,0.08410000056028366,0.1753000020980835,0.12559999525547028,0.04659999907016754,0.4372999966144562,0.032600000500679016,0.27070000767707825,0.8027999997138977
Shae__MS3_00007449,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6230000257492065,0.47999998927116394,0.031700000166893005,0.31940001249313354,0.10849999636411667,0.02199999988079071,0.1356000006198883,0.25429999828338623,0.1973000019788742,0.23720000684261322,0.6525999903678894,0.13819999992847443,0.09600000083446503,0.7027999758720398
Shae__MS3_00007496,Cytoplasm,Nuclear export signal,Soluble,0.8569999933242798,0.21850000321865082,0.044599998742341995,0.28940001130104065,0.1200999990105629,0.004100000020116568,0.07890000194311142,0.24160000681877136,0.27149999141693115,0.025800000876188278,0.49889999628067017,0.01940000057220459,0.08139999955892563,0.9097999930381775
Shae__MS3_00007604,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.8331000208854675,0.6237000226974487,0.007499999832361937,0.16599999368190765,0.27309998869895935,0.003700000001117587,0.06289999932050705,0.12549999356269836,0.1509999930858612,0.04580000042915344,0.4097000062465668,0.01889999955892563,0.2687999904155731,0.8734999895095825
Shae__MS3_00007688,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7347000241279602,0.2434999942779541,0.010900000110268593,0.43630000948905945,0.2800999879837036,0.014299999922513962,0.19429999589920044,0.4242999851703644,0.4009000062942505,0.30469998717308044,0.7046999931335449,0.08389999717473984,0.7168999910354614,0.6672999858856201
Shae__MS3_00007700,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7318999767303467,0.6134999990463257,0.027799999341368675,0.08709999918937683,0.147599995136261,0.008700000122189522,0.1509000062942505,0.22509999573230743,0.13609999418258667,0.020400000736117363,0.3215999901294708,0.028999999165534973,0.09440000355243683,0.8341000080108643
Shae__MS3_00007701,Cytoplasm|Extracellular,Nuclear localization signal,Soluble,0.4767000079154968,0.32030001282691956,0.7615000009536743,0.22709999978542328,0.08410000056028366,0.02199999988079071,0.10809999704360962,0.044599998742341995,0.04670000076293945,0.0006000000284984708,0.4717999994754791,0.0697999969124794,0.10159999877214432,0.8460999727249146
Shae__MS3_00007742,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.23229999840259552,0.09619999676942825,0.11540000140666962,0.8425999879837036,0.037300001829862595,0.00800000037997961,0.20579999685287476,0.4318999946117401,0.3434000015258789,0.019999999552965164,0.156700000166893,0.9767000079154968,0.3928000032901764,0.11299999803304672
Shae__MS3_00007880,Cytoplasm,,Peripheral|Soluble,0.7534000277519226,0.31290000677108765,0.031700000166893005,0.4562000036239624,0.15880000591278076,0.00039999998989515007,0.08649999648332596,0.31349998712539673,0.14730000495910645,0.06589999794960022,0.6290000081062317,0.05640000104904175,0.20880000293254852,0.7955999970436096
Shae__MS3_00007970,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7975999712944031,0.1762000024318695,0.03759999945759773,0.4674000144004822,0.24979999661445618,0.016699999570846558,0.1582999974489212,0.2290000021457672,0.4043999910354614,0.01730000041425228,0.6791999936103821,0.08160000294446945,0.04659999907016754,0.7807999849319458
Shae__MS3_00008020,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.18199999630451202,0.11209999769926071,0.07540000230073929,0.8138999938964844,0.07620000094175339,0.007799999788403511,0.3944000005722046,0.5702000260353088,0.35499998927116394,0.05389999970793724,0.13079999387264252,0.9797999858856201,0.1096000000834465,0.1216999962925911
Shae__MS3_00008061,Cytoplasm,Nuclear export signal,Soluble,0.765999972820282,0.4207000136375427,0.018200000748038292,0.10670000314712524,0.1662999987602234,0.01119999960064888,0.23999999463558197,0.3319999873638153,0.3950999975204468,0.0272000003606081,0.45019999146461487,0.18520000576972961,0.07930000126361847,0.7390000224113464
Shae__MS3_00008174,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7396000027656555,0.640500009059906,0.032499998807907104,0.06840000301599503,0.1476999968290329,0.03889999911189079,0.15139999985694885,0.12479999661445618,0.10649999976158142,0.011599999852478504,0.335099995136261,0.03970000147819519,0.12540000677108765,0.7861999869346619
Shae__MS3_00008190,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6482999920845032,0.6481999754905701,0.013799999840557575,0.1428000032901764,0.19059999287128448,0.007600000128149986,0.10989999771118164,0.12309999763965607,0.0949999988079071,0.039900001138448715,0.3668000102043152,0.04479999840259552,0.1307000070810318,0.8489999771118164
Shae__MS3_00008194,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.6887000203132629,0.2502000033855438,0.027699999511241913,0.5238000154495239,0.11069999635219574,0.01140000019222498,0.120899997651577,0.19820000231266022,0.33239999413490295,0.027699999511241913,0.717199981212616,0.10429999977350235,0.06889999657869339,0.7529000043869019
Shae__MS3_00008246,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.7440999746322632,0.5011000037193298,0.07970000058412552,0.1445000022649765,0.14069999754428864,0.0494999997317791,0.07569999992847443,0.1054999977350235,0.13379999995231628,0.012000000104308128,0.23399999737739563,0.0414000004529953,0.16110000014305115,0.8557000160217285
Shae__MS3_00008247,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7009999752044678,0.7062000036239624,0.03449999913573265,0.13570000231266022,0.11670000106096268,0.03709999844431877,0.0877000018954277,0.08250000327825546,0.09860000014305115,0.004999999888241291,0.2921999990940094,0.051500000059604645,0.07800000160932541,0.8490999937057495
Shae__MS3_00008251,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6635000109672546,0.5346999764442444,0.06710000336170197,0.10090000182390213,0.4244999885559082,0.011699999682605267,0.11599999666213989,0.1655000001192093,0.16040000319480896,0.057999998331069946,0.3334999978542328,0.032999999821186066,0.1914999932050705,0.8906000256538391
Shae__MS3_00008284,Cytoplasm,,Soluble,0.7008000016212463,0.3763999938964844,0.017799999564886093,0.3434000015258789,0.218299999833107,0.0035000001080334187,0.0731000006198883,0.19259999692440033,0.08649999648332596,0.2669999897480011,0.4433000087738037,0.13269999623298645,0.04820000007748604,0.795799970626831
Shae__MS3_00008566,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6043999791145325,0.7928000092506409,0.031700000166893005,0.14139999449253082,0.15129999816417694,0.008999999612569809,0.07289999723434448,0.1340000033378601,0.09920000284910202,0.10890000313520432,0.38190001249313354,0.0860000029206276,0.12120000272989273,0.8008999824523926
Shae__MS3_00008601,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6787999868392944,0.48899999260902405,0.025200000032782555,0.2484000027179718,0.2184000015258789,0.008500000461935997,0.15320000052452087,0.49140000343322754,0.24490000307559967,0.1834000051021576,0.6105999946594238,0.051100000739097595,0.2565999925136566,0.7459999918937683
Shae__MS3_00008614,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.760699987411499,0.6190000176429749,0.04390000179409981,0.13519999384880066,0.15680000185966492,0.0017999999690800905,0.050700001418590546,0.07720000296831131,0.08919999748468399,0.09430000185966492,0.33799999952316284,0.11949999630451202,0.13989999890327454,0.7484999895095825
Shae__MS3_00008660,Cytoplasm|Nucleus,,Soluble,0.6229000091552734,0.5116000175476074,0.1256999969482422,0.2870999872684479,0.10809999704360962,0.08839999884366989,0.0697999969124794,0.09589999914169312,0.16779999434947968,0.2151000052690506,0.2547999918460846,0.052000001072883606,0.3382999897003174,0.7914000153541565
Shae__MS3_00008661,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6650999784469604,0.5400000214576721,0.17419999837875366,0.26969999074935913,0.13439999520778656,0.08699999749660492,0.06270000338554382,0.10440000146627426,0.15700000524520874,0.21969999372959137,0.26339998841285706,0.05040000006556511,0.3312000036239624,0.7943999767303467
Shae__MS3_00008672,Cytoplasm,Nuclear export signal,Soluble,0.7688999772071838,0.3813000023365021,0.01080000028014183,0.35339999198913574,0.18050000071525574,0.009200000204145908,0.08649999648332596,0.30059999227523804,0.15639999508857727,0.02710000053048134,0.4912000000476837,0.16580000519752502,0.20759999752044678,0.6481999754905701
Shae__MS3_00008673,Cytoplasm,Nuclear export signal,Soluble,0.734499990940094,0.4081000089645386,0.015399999916553497,0.20409999787807465,0.1736000031232834,0.014399999752640724,0.08780000358819962,0.19449999928474426,0.08940000087022781,0.016699999570846558,0.3560999929904938,0.1137000024318695,0.10970000177621841,0.7785000205039978
Shae__MS3_00008679,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6700999736785889,0.8170999884605408,0.029400000348687172,0.07509999722242355,0.1589999943971634,0.01140000019222498,0.08950000256299973,0.11190000176429749,0.10019999742507935,0.051100000739097595,0.29660001397132874,0.02539999969303608,0.1720999926328659,0.8791000247001648
Shae__MS3_00008682,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7019000053405762,0.5382999777793884,0.05119999870657921,0.2418999969959259,0.1559000015258789,0.03720000013709068,0.07010000199079514,0.14319999516010284,0.16979999840259552,0.06549999862909317,0.3325999975204468,0.07670000195503235,0.2685000002384186,0.8004000186920166
Shae__MS3_00008685,Cytoplasm,Nuclear export signal,Soluble,0.713699996471405,0.3418000042438507,0.0215000007301569,0.24889999628067017,0.181099995970726,0.008899999782443047,0.24770000576972961,0.2282000035047531,0.2508000135421753,0.013000000268220901,0.5529000163078308,0.04410000145435333,0.2467000037431717,0.772599995136261
Shae__MS3_00008738,Cytoplasm|Cell membrane,,Peripheral|Lipid anchor,0.5130000114440918,0.27399998903274536,0.049800001084804535,0.7337999939918518,0.3747999966144562,0.008100000210106373,0.13259999454021454,0.3709000051021576,0.24079999327659607,0.08160000294446945,0.756600022315979,0.2150000035762787,0.8844000101089478,0.38440001010894775
Shae__MS3_00008744,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6733999848365784,0.532800018787384,0.1193000003695488,0.2418999969959259,0.1160999983549118,0.03359999880194664,0.060499999672174454,0.12540000677108765,0.15039999783039093,0.17430000007152557,0.2702000141143799,0.04320000112056732,0.29670000076293945,0.8040000200271606
Shae__MS3_00008746,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.646399974822998,0.5422000288963318,0.1251000016927719,0.27630001306533813,0.1088000014424324,0.03999999910593033,0.0608999989926815,0.13130000233650208,0.14010000228881836,0.188400000333786,0.2685999870300293,0.039000000804662704,0.32010000944137573,0.8155999779701233
Shae__MS3_00008957,Cell membrane,,Peripheral|Soluble,0.34940001368522644,0.15080000460147858,0.44519999623298645,0.560699999332428,0.27000001072883606,0.00860000029206276,0.12409999966621399,0.1460999995470047,0.12300000339746475,0.01979999989271164,0.6437000036239624,0.2734000086784363,0.11029999703168869,0.6586999893188477
Shae__MS3_00008971,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7020000219345093,0.5813999772071838,0.018200000748038292,0.2858999967575073,0.33820000290870667,0.004900000058114529,0.06469999998807907,0.1599999964237213,0.0851999968290329,0.0731000006198883,0.5425999760627747,0.11940000206232071,0.11969999969005585,0.7239999771118164
Shae__MS3_00008988,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.6498000025749207,0.5267999768257141,0.20100000500679016,0.36579999327659607,0.4431000053882599,0.01269999984651804,0.13619999587535858,0.19529999792575836,0.18469999730587006,0.023800000548362732,0.4503999948501587,0.11779999732971191,0.47119998931884766,0.7702999711036682
Shae__MS3_00009095,Cytoplasm|Mitochondrion,,Soluble,0.7333999872207642,0.383899986743927,0.09539999812841415,0.3253999948501587,0.6662999987602234,0.001500000013038516,0.1906999945640564,0.17339999973773956,0.11959999799728394,0.004100000020116568,0.5271999835968018,0.11810000240802765,0.042399998754262924,0.7664999961853027
Shae__MS3_00009134,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7177000045776367,0.559499979019165,0.06939999759197235,0.09520000219345093,0.2199999988079071,0.013399999588727951,0.14869999885559082,0.23440000414848328,0.2971999943256378,0.07500000298023224,0.4334999918937683,0.04390000179409981,0.1282999962568283,0.857200026512146
Shae__MS3_00009264,Cytoplasm,,Peripheral|Lipid anchor,0.5407999753952026,0.2612999975681305,0.06840000301599503,0.5478000044822693,0.3474000096321106,0.007199999876320362,0.21729999780654907,0.26989999413490295,0.31869998574256897,0.027300000190734863,0.7366999983787537,0.29789999127388,0.8349000215530396,0.4066999852657318
Shae__MS3_00009375,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6449999809265137,0.25999999046325684,0.03909999877214432,0.4433000087738037,0.3010999858379364,0.013100000098347664,0.20340000092983246,0.5249999761581421,0.37540000677108765,0.12189999967813492,0.6359999775886536,0.22769999504089355,0.05119999870657921,0.5946999788284302
Shae__MS3_00009432,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.1679999977350235,0.22300000488758087,0.0778999999165535,0.6521000266075134,0.07940000295639038,0.000699999975040555,0.5497000217437744,0.3156999945640564,0.3776000142097473,0.006899999920278788,0.3797000050544739,0.6984999775886536,0.09610000252723694,0.4672999978065491
Shae__MS3_00009653,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6888999938964844,0.31459999084472656,0.043299999088048935,0.4837000072002411,0.29600000381469727,0.007799999788403511,0.08720000088214874,0.552299976348877,0.1745000034570694,0.4683000147342682,0.737500011920929,0.11649999767541885,0.13220000267028809,0.652999997138977
Shae__MS3_00009666,Cytoplasm,,Peripheral|Transmembrane,0.5584999918937683,0.4986000061035156,0.031599998474121094,0.23579999804496765,0.4214000105857849,0.032999999821186066,0.24150000512599945,0.1324000060558319,0.17419999837875366,0.36980000138282776,0.6040999889373779,0.6672000288963318,0.12999999523162842,0.4375
Shae__MS3_00009762,Cytoplasm,,Peripheral|Soluble,0.6295999884605408,0.2232999950647354,0.09960000216960907,0.4918999969959259,0.33169999718666077,0.020500000566244125,0.11670000106096268,0.531000018119812,0.3224000036716461,0.2752000093460083,0.7325000166893005,0.17949999868869781,0.07909999787807465,0.6299999952316284
Shae__MS3_00009865,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2881999909877777,0.1023000031709671,0.21170000731945038,0.8083999752998352,0.026900000870227814,0.002899999963119626,0.26510000228881836,0.5472999811172485,0.36000001430511475,0.008999999612569809,0.07199999690055847,0.9343000054359436,0.16689999401569366,0.296099990606308
Shae__MS3_00009872,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2867000102996826,0.10760000348091125,0.11940000206232071,0.8040000200271606,0.03350000083446503,0.005200000014156103,0.1940000057220459,0.5098000168800354,0.3433000147342682,0.0348999984562397,0.19869999587535858,0.9675999879837036,0.3806999921798706,0.11620000004768372
Shae__MS3_00010057,Extracellular,Signal peptide,Soluble,0.2409999966621399,0.11389999836683273,0.7441999912261963,0.3077999949455261,0.06719999760389328,0.006399999838322401,0.28439998626708984,0.1378999948501587,0.18780000507831573,0.0013000000035390258,0.4359000027179718,0.08630000054836273,0.12530000507831573,0.8084999918937683
Shae__MS3_00010191,Extracellular,Signal peptide,Soluble,0.38679999113082886,0.2728999853134155,0.6990000009536743,0.12129999697208405,0.060499999672174454,0.008899999782443047,0.11569999903440475,0.0658000037074089,0.061799999326467514,0.0012000000569969416,0.27469998598098755,0.2021999955177307,0.1168999969959259,0.8101999759674072
Shae__MS3_00010367,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.20399999618530273,0.09470000118017197,0.14509999752044678,0.8302000164985657,0.10440000146627426,0.00989999994635582,0.20800000429153442,0.5034000277519226,0.28060001134872437,0.07249999791383743,0.35359999537467957,0.9642000198364258,0.11509999632835388,0.1339000016450882
Shae__MS3_00010396,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7105000019073486,0.583899974822998,0.010499999858438969,0.3684999942779541,0.1436000019311905,0.010200000368058681,0.14720000326633453,0.2678999900817871,0.17720000445842743,0.03750000149011612,0.5372999906539917,0.07590000331401825,0.32420000433921814,0.7842000126838684
Shae__MS3_00010441,Cytoplasm,Nuclear localization signal,Soluble,0.8464000225067139,0.25679999589920044,0.023800000548362732,0.4235999882221222,0.05590000003576279,0.00430000014603138,0.12219999730587006,0.18019999563694,0.10130000114440918,0.011699999682605267,0.5282999873161316,0.04910000041127205,0.08609999716281891,0.8406999707221985
Shae__MS3_00010478,Cytoplasm,Nuclear localization signal,Soluble,0.6696000099182129,0.2442999929189682,0.06700000166893005,0.44760000705718994,0.25920000672340393,0.02160000056028366,0.10869999974966049,0.17470000684261322,0.3361000120639801,0.03799999877810478,0.5674999952316284,0.1720999926328659,0.04830000177025795,0.7512000203132629
Shae__MS3_00010577,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.777999997138977,0.20280000567436218,0.02160000056028366,0.38370001316070557,0.23489999771118164,0.026399999856948853,0.13040000200271606,0.3253999948501587,0.3292999863624573,0.12470000237226486,0.742900013923645,0.04600000008940697,0.32429999113082886,0.7301999926567078
Shae__MS3_00010729,Cytoplasm|Nucleus,,Soluble,0.5339000225067139,0.5490000247955322,0.1451999992132187,0.09669999778270721,0.19910000264644623,0.004999999888241291,0.23829999566078186,0.23800000548362732,0.12610000371932983,0.013700000010430813,0.27649998664855957,0.3695000112056732,0.3504999876022339,0.560699999332428
Shae__MS3_00010803,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.8055999875068665,0.5796999931335449,0.023900000378489494,0.22439999878406525,0.17110000550746918,0.01810000091791153,0.10019999742507935,0.12399999797344208,0.15129999816417694,0.02539999969303608,0.49540001153945923,0.032499998807907104,0.17880000174045563,0.7760000228881836
Shae__MS3_00010929,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.7565000057220459,0.2533999979496002,0.014800000004470348,0.41499999165534973,0.20720000565052032,0.005200000014156103,0.10429999977350235,0.22840000689029694,0.19189999997615814,0.007300000172108412,0.7343999743461609,0.02879999950528145,0.4507000148296356,0.7526000142097473
Shae__MS3_00011141,Cytoplasm,Nuclear export signal,Soluble,0.7513999938964844,0.3082999885082245,0.025299999862909317,0.27059999108314514,0.32829999923706055,0.005100000184029341,0.1800999939441681,0.25119999051094055,0.156700000166893,0.008700000122189522,0.5507000088691711,0.1103999987244606,0.0421999990940094,0.7782999873161316
Shae__MS3_00011163,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.760200023651123,0.6044999957084656,0.019700000062584877,0.15309999883174896,0.225600004196167,0.01899999938905239,0.07800000160932541,0.24230000376701355,0.20229999721050262,0.04039999842643738,0.5568000078201294,0.027699999511241913,0.23559999465942383,0.758899986743927
Sjap__EWB00_000274,Extracellular,Signal peptide,Soluble,0.24130000174045563,0.12189999967813492,0.7426000237464905,0.2515000104904175,0.08630000054836273,0.012299999594688416,0.21950000524520874,0.11270000040531158,0.1469999998807907,0.0012000000569969416,0.47119998931884766,0.07670000195503235,0.11330000311136246,0.8162999749183655
Sjap__EWB00_000320,Cytoplasm,Nuclear export signal,Soluble,0.6747999787330627,0.36579999327659607,0.02070000022649765,0.3472000062465668,0.17409999668598175,0.006800000090152025,0.2705000042915344,0.2222999930381775,0.24609999358654022,0.013899999670684338,0.5554999709129333,0.0860000029206276,0.28380000591278076,0.7208999991416931
Sjap__EWB00_000422,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.727400004863739,0.583299994468689,0.041999999433755875,0.15600000321865082,0.11169999837875366,0.004900000058114529,0.04500000178813934,0.10249999910593033,0.0738999992609024,0.033799998462200165,0.17180000245571136,0.045899998396635056,0.26409998536109924,0.8831999897956848
Sjap__EWB00_000516,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.6636000275611877,0.4860999882221222,0.024299999698996544,0.31679999828338623,0.15060000121593475,0.015599999576807022,0.3756999969482422,0.415800005197525,0.16670000553131104,0.004800000227987766,0.6062999963760376,0.04859999939799309,0.16660000383853912,0.8055999875068665
Sjap__EWB00_000751,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6313999891281128,0.5830000042915344,0.015399999916553497,0.12120000272989273,0.38109999895095825,0.012600000016391277,0.1071000024676323,0.11959999799728394,0.15279999375343323,0.262800008058548,0.4090999960899353,0.21310000121593475,0.12710000574588776,0.7089999914169312
Sjap__EWB00_000811,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6471999883651733,0.7039999961853027,0.031300000846385956,0.13650000095367432,0.16140000522136688,0.010300000198185444,0.053700000047683716,0.1282999962568283,0.11289999634027481,0.04820000007748604,0.33489999175071716,0.041600000113248825,0.1031000018119812,0.8289999961853027
Sjap__EWB00_001036,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6969000101089478,0.35740000009536743,0.018799999728798866,0.43650001287460327,0.19120000302791595,0.017100000753998756,0.17110000550746918,0.542900025844574,0.3765000104904175,0.05270000174641609,0.6812000274658203,0.1168999969959259,0.07829999923706055,0.7188000082969666
Sjap__EWB00_001091,Cytoplasm,,Soluble,0.6466000080108643,0.47279998660087585,0.07670000195503235,0.16249999403953552,0.38260000944137573,0.03999999910593033,0.35350000858306885,0.1436000019311905,0.22499999403953552,0.18320000171661377,0.5084999799728394,0.14470000565052032,0.3237000107765198,0.6754999756813049
Sjap__EWB00_001102,Extracellular,Signal peptide,Soluble,0.334199994802475,0.2750000059604645,0.7233999967575073,0.12800000607967377,0.03920000046491623,0.010200000368058681,0.0843999981880188,0.04479999840259552,0.04010000079870224,0.0008999999845400453,0.2513999938964844,0.10580000281333923,0.07329999655485153,0.8863000273704529
