#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MS3_07063	MS3_01298	6185.A0A094ZWG6	6185.A0A095BVY6	0	0	0	0	0	0.514	0.242	0.249	0.699
MS3_07063	MS3_08655	6185.A0A094ZWG6	6185.A0A095A3P2	0	0	0	0	0	0	0	0.740	0.740
MS3_07063	MS3_08067	6185.A0A094ZWG6	6185.A0A094ZXH0	0	0	0	0	0	0.928	0.387	0.782	0.989
MS3_07220	MS3_00852	6185.A0A095A048	6185.A0A094ZFZ8	0	0	0	0	0	0.088	0.160	0.583	0.652
MS3_07220	MS3_01744	6185.A0A095A048	6185.A0A094ZGB5	0	0	0	0	0	0.088	0.160	0.583	0.652
MS3_07220	MS3_04907	6185.A0A095A048	6185.A0A094ZPG8	0	0	0	0	0.059	0.437	0.342	0.130	0.656
MS3_07220	MS3_05634	6185.A0A095A048	6185.A0A094ZSZ5	0	0	0	0	0	0.083	0.156	0.314	0.422
MS3_07220	MS3_08067	6185.A0A095A048	6185.A0A094ZXH0	0	0	0	0	0	0.188	0.146	0.585	0.687
MS3_07220	MS3_05026	6185.A0A095A048	6185.A0A095AQX5	0	0	0	0	0.105	0.437	0	0.187	0.554
MS3_07220	MS3_10188	6185.A0A095A048	6185.A0A095B398	0	0	0	0	0	0.087	0.069	0.551	0.585
MS3_07220	MS3_00351	6185.A0A095A048	6185.A0A095BTU9	0	0	0	0	0	0.420	0.338	0.126	0.635
MS3_07220	MS3_06750	6185.A0A095A048	6185.A0A095C865	0	0	0	0	0	0.087	0.212	0.566	0.660
MS3_07220	MS3_01079	6185.A0A095A048	6185.A0A095AGB3	0	0	0	0	0.049	0.437	0.344	0.177	0.672
MS3_07221	MS3_00852	6185.A0A095AW46	6185.A0A094ZFZ8	0	0	0	0	0	0.088	0.160	0.583	0.652
MS3_07221	MS3_01744	6185.A0A095AW46	6185.A0A094ZGB5	0	0	0	0	0	0.088	0.160	0.583	0.652
MS3_07221	MS3_04907	6185.A0A095AW46	6185.A0A094ZPG8	0	0	0	0	0.059	0.437	0.342	0.130	0.656
MS3_07221	MS3_05634	6185.A0A095AW46	6185.A0A094ZSZ5	0	0	0	0	0	0.083	0.156	0.314	0.422
MS3_07221	MS3_08067	6185.A0A095AW46	6185.A0A094ZXH0	0	0	0	0	0	0.188	0.146	0.585	0.687
MS3_07221	MS3_01079	6185.A0A095AW46	6185.A0A095AGB3	0	0	0	0	0.049	0.437	0.344	0.177	0.672
MS3_07221	MS3_05026	6185.A0A095AW46	6185.A0A095AQX5	0	0	0	0	0.105	0.437	0	0.187	0.554
MS3_07221	MS3_10188	6185.A0A095AW46	6185.A0A095B398	0	0	0	0	0	0.087	0.069	0.551	0.585
MS3_07221	MS3_00351	6185.A0A095AW46	6185.A0A095BTU9	0	0	0	0	0	0.420	0.338	0.126	0.635
MS3_07221	MS3_06750	6185.A0A095AW46	6185.A0A095C865	0	0	0	0	0	0.087	0.212	0.566	0.660
MS3_07374	MS3_00256	6185.A0A095AWE8	6185.A0A094ZCZ2	0	0	0	0	0	0.469	0	0.074	0.487
MS3_07374	MS3_00361	6185.A0A095AWE8	6185.A0A094ZD96	0	0	0	0	0.054	0.355	0.174	0.167	0.523
MS3_07374	MS3_00852	6185.A0A095AWE8	6185.A0A094ZFZ8	0	0	0	0	0.042	0.215	0.259	0.261	0.533
MS3_07374	MS3_01744	6185.A0A095AWE8	6185.A0A094ZGB5	0	0	0	0	0.042	0.215	0.259	0.261	0.533
MS3_07374	MS3_04907	6185.A0A095AWE8	6185.A0A094ZPG8	0	0	0	0.856	0.119	0.658	0.944	0.130	0.983
MS3_07374	MS3_04427	6185.A0A095AWE8	6185.A0A094ZPS9	0	0	0	0	0.061	0.355	0.253	0.201	0.590
MS3_07374	MS3_08067	6185.A0A095AWE8	6185.A0A094ZXH0	0	0	0	0	0	0.188	0.146	0.357	0.515
MS3_07374	MS3_08642	6185.A0A095AWE8	6185.A0A095A3M6	0	0	0	0	0	0.175	0.220	0.192	0.434
MS3_07374	MS3_01079	6185.A0A095AWE8	6185.A0A095AGB3	0	0	0	0	0.049	0.516	0.496	0.177	0.783
MS3_07374	MS3_05026	6185.A0A095AWE8	6185.A0A095AQX5	0	0	0	0	0.125	0.664	0	0.387	0.804
MS3_07374	MS3_04014	6185.A0A095AWE8	6185.A0A095C2B3	0	0	0	0	0	0.464	0	0	0.464
MS3_07374	MS3_00351	6185.A0A095AWE8	6185.A0A095BTU9	0	0	0.053	0.922	0	0.532	0.940	0.126	0.973
MS3_07408	MS3_05634	6185.A0A094ZVS1	6185.A0A094ZSZ5	0	0	0	0	0.057	0.376	0.226	0.366	0.672
MS3_07408	MS3_06212	6185.A0A094ZVS1	6185.A0A094ZXG3	0	0	0	0	0.103	0.354	0	0.261	0.534
MS3_07408	MS3_08655	6185.A0A094ZVS1	6185.A0A095A3P2	0	0	0	0	0.103	0.354	0	0.261	0.534
MS3_07408	MS3_04616	6185.A0A094ZVS1	6185.A0A095APX4	0	0	0	0	0	0.200	0.414	0.187	0.585
MS3_07408	MS3_10188	6185.A0A094ZVS1	6185.A0A095B398	0	0	0	0	0.067	0.684	0	0.437	0.819
MS3_08067	MS3_00361	6185.A0A094ZXH0	6185.A0A094ZD96	0	0	0	0	0.059	0.255	0	0.270	0.443
MS3_08067	MS3_00852	6185.A0A094ZXH0	6185.A0A094ZFZ8	0	0	0	0	0.076	0.074	0	0.565	0.595
MS3_08067	MS3_01744	6185.A0A094ZXH0	6185.A0A094ZGB5	0	0	0	0	0.076	0.074	0	0.565	0.595
MS3_08067	MS3_02183	6185.A0A094ZXH0	6185.A0A094ZHK3	0	0	0	0	0	0.231	0.433	0.152	0.597
MS3_08067	MS3_02455	6185.A0A094ZXH0	6185.A0A094ZIB8	0	0	0	0	0	0.240	0.430	0.187	0.617
MS3_08067	MS3_04427	6185.A0A094ZXH0	6185.A0A094ZPS9	0	0	0	0	0.066	0.255	0	0.626	0.717
MS3_08067	MS3_05634	6185.A0A094ZXH0	6185.A0A094ZSZ5	0	0	0	0	0	0.384	0.788	0.790	0.970
MS3_08067	MS3_05644	6185.A0A094ZXH0	6185.A0A094ZT02	0	0	0	0	0	0.240	0.430	0.187	0.617
MS3_08067	MS3_05835	6185.A0A094ZXH0	6185.A0A094ZWE3	0	0	0	0	0	0.240	0.430	0.187	0.617
MS3_08067	MS3_07063	6185.A0A094ZXH0	6185.A0A094ZWG6	0	0	0	0	0	0.928	0.387	0.782	0.989
MS3_08067	MS3_01079	6185.A0A094ZXH0	6185.A0A095AGB3	0	0	0	0	0	0.136	0.095	0.369	0.463
MS3_08067	MS3_07374	6185.A0A094ZXH0	6185.A0A095AWE8	0	0	0	0	0	0.188	0.146	0.357	0.515
MS3_08067	MS3_08281	6185.A0A094ZXH0	6185.A0A095A2S1	0	0	0	0	0	0.231	0.433	0.152	0.597
MS3_08067	MS3_10940	6185.A0A094ZXH0	6185.A0A095BRI5	0	0	0	0	0	0.240	0.430	0.187	0.617
MS3_08067	MS3_01298	6185.A0A094ZXH0	6185.A0A095BVY6	0	0	0.137	0.612	0.086	0.109	0.540	0.043	0.634
MS3_08067	MS3_07220	6185.A0A094ZXH0	6185.A0A095A048	0	0	0	0	0	0.188	0.146	0.585	0.687
MS3_08067	MS3_07221	6185.A0A094ZXH0	6185.A0A095AW46	0	0	0	0	0	0.188	0.146	0.585	0.687
MS3_08067	MS3_04979	6185.A0A094ZXH0	6185.A0A095C4C1	0	0	0	0	0	0	0	0.789	0.789
MS3_08067	MS3_05026	6185.A0A094ZXH0	6185.A0A095AQX5	0	0	0	0	0.091	0.114	0	0.791	0.816
MS3_08067	MS3_06750	6185.A0A094ZXH0	6185.A0A095C865	0	0	0	0	0	0.239	0.393	0.706	0.852
MS3_08067	MS3_08642	6185.A0A094ZXH0	6185.A0A095A3M6	0	0	0	0	0.047	0.703	0.515	0.530	0.926
MS3_08067	MS3_10188	6185.A0A094ZXH0	6185.A0A095B398	0	0	0	0	0.117	0.717	0.052	0.829	0.954
MS3_08281	MS3_00852	6185.A0A095A2S1	6185.A0A094ZFZ8	0	0	0	0	0.060	0.424	0	0.060	0.446
MS3_08281	MS3_01744	6185.A0A095A2S1	6185.A0A094ZGB5	0	0	0	0	0.060	0.424	0	0.060	0.446
MS3_08281	MS3_02183	6185.A0A095A2S1	6185.A0A094ZHK3	0	0	0	0.549	0	0	0.540	0	0.540
MS3_08281	MS3_05634	6185.A0A095A2S1	6185.A0A094ZSZ5	0	0	0	0	0.066	0.676	0.759	0.464	0.955
MS3_08281	MS3_07063	6185.A0A095A2S1	6185.A0A094ZWG6	0	0	0	0	0	0.239	0.449	0.143	0.609
MS3_08281	MS3_08067	6185.A0A095A2S1	6185.A0A094ZXH0	0	0	0	0	0	0.231	0.433	0.152	0.597
MS3_08281	MS3_06750	6185.A0A095A2S1	6185.A0A095C865	0	0	0	0	0	0.175	0.270	0.129	0.429
MS3_08434	MS3_05634	6185.A0A095A335	6185.A0A094ZSZ5	0	0	0	0	0	0.123	0.362	0.188	0.505
MS3_08434	MS3_01006	6185.A0A095A335	6185.A0A095AG66	0	0	0.132	0.818	0	0	0.900	0	0.909
MS3_08642	MS3_00361	6185.A0A095A3M6	6185.A0A094ZD96	0	0	0	0	0.163	0.434	0	0.189	0.582
MS3_08642	MS3_00852	6185.A0A095A3M6	6185.A0A094ZFZ8	0	0	0	0	0.201	0	0.271	0.325	0.572
MS3_08642	MS3_01744	6185.A0A095A3M6	6185.A0A094ZGB5	0	0	0	0	0.201	0	0.271	0.325	0.572
MS3_08642	MS3_04427	6185.A0A095A3M6	6185.A0A094ZPS9	0	0	0	0	0.180	0.515	0	0.330	0.710
MS3_08642	MS3_05634	6185.A0A095A3M6	6185.A0A094ZSZ5	0	0	0	0	0.080	0.215	0.505	0.463	0.782
MS3_08642	MS3_07063	6185.A0A095A3M6	6185.A0A094ZWG6	0	0	0	0	0.047	0.110	0	0.494	0.533
MS3_08642	MS3_08067	6185.A0A095A3M6	6185.A0A094ZXH0	0	0	0	0	0.047	0.703	0.515	0.530	0.926
MS3_08642	MS3_00351	6185.A0A095A3M6	6185.A0A095BTU9	0	0	0	0	0	0.138	0.108	0.315	0.427
MS3_08642	MS3_07374	6185.A0A095A3M6	6185.A0A095AWE8	0	0	0	0	0	0.175	0.220	0.192	0.434
MS3_08642	MS3_05026	6185.A0A095A3M6	6185.A0A095AQX5	0	0	0	0	0	0	0	0.464	0.464
MS3_08642	MS3_08655	6185.A0A095A3M6	6185.A0A095A3P2	0	0	0	0	0.047	0	0	0.463	0.466
MS3_08642	MS3_10188	6185.A0A095A3M6	6185.A0A095B398	0	0	0	0	0.085	0.062	0.054	0.528	0.565
MS3_08642	MS3_01298	6185.A0A095A3M6	6185.A0A095BVY6	0	0	0	0	0.094	0.354	0.275	0.232	0.630
MS3_08642	MS3_04979	6185.A0A095A3M6	6185.A0A095C4C1	0	0	0	0	0.059	0.330	0	0.468	0.635
MS3_08642	MS3_06750	6185.A0A095A3M6	6185.A0A095C865	0	0	0	0	0.229	0.401	0.339	0.186	0.718
MS3_08655	MS3_05634	6185.A0A095A3P2	6185.A0A094ZSZ5	0	0	0	0	0	0.066	0	0.768	0.774
MS3_08655	MS3_07408	6185.A0A095A3P2	6185.A0A094ZVS1	0	0	0	0	0.103	0.354	0	0.261	0.534
MS3_08655	MS3_07063	6185.A0A095A3P2	6185.A0A094ZWG6	0	0	0	0	0	0	0	0.740	0.740
MS3_08655	MS3_08642	6185.A0A095A3P2	6185.A0A095A3M6	0	0	0	0	0.047	0	0	0.463	0.466
MS3_08655	MS3_04979	6185.A0A095A3P2	6185.A0A095C4C1	0	0	0	0	0.185	0.694	0	0.808	0.947
MS3_08655	MS3_10188	6185.A0A095A3P2	6185.A0A095B398	0	0	0	0	0.188	0.932	0.619	0.824	0.995
MS3_08997	MS3_11012	6185.A0A095A147	6185.A0A095B548	0	0	0	0	0.140	0.569	0.179	0.143	0.704
MS3_09318	MS3_02455	6185.A0A095A5F3	6185.A0A094ZIB8	0	0	0	0	0	0.231	0.258	0.059	0.416
MS3_09318	MS3_05644	6185.A0A095A5F3	6185.A0A094ZT02	0	0	0	0	0	0.231	0.258	0.059	0.416
MS3_09318	MS3_05835	6185.A0A095A5F3	6185.A0A094ZWE3	0	0	0	0	0	0.231	0.258	0.059	0.416
MS3_09318	MS3_10940	6185.A0A095A5F3	6185.A0A095BRI5	0	0	0	0	0	0.231	0.258	0.059	0.416
MS3_10188	MS3_00852	6185.A0A095B398	6185.A0A094ZFZ8	0	0	0	0	0.071	0.067	0.050	0.529	0.560
MS3_10188	MS3_01744	6185.A0A095B398	6185.A0A094ZGB5	0	0	0	0	0.071	0.067	0.050	0.529	0.560
MS3_10188	MS3_04427	6185.A0A095B398	6185.A0A094ZPS9	0	0	0	0	0	0.064	0.076	0.557	0.583
MS3_10188	MS3_05634	6185.A0A095B398	6185.A0A094ZSZ5	0	0	0	0	0	0.480	0.910	0.822	0.990
MS3_10188	MS3_07408	6185.A0A095B398	6185.A0A094ZVS1	0	0	0	0	0.067	0.684	0	0.437	0.819
MS3_10188	MS3_07063	6185.A0A095B398	6185.A0A094ZWG6	0	0	0	0	0	0.147	0.067	0.449	0.523
MS3_10188	MS3_06212	6185.A0A095B398	6185.A0A094ZXG3	0	0	0	0	0.148	0.719	0.490	0.548	0.937
MS3_10188	MS3_08067	6185.A0A095B398	6185.A0A094ZXH0	0	0	0	0	0.117	0.717	0.052	0.829	0.954
MS3_10188	MS3_07220	6185.A0A095B398	6185.A0A095A048	0	0	0	0	0	0.087	0.069	0.551	0.585
MS3_10188	MS3_08642	6185.A0A095B398	6185.A0A095A3M6	0	0	0	0	0.085	0.062	0.054	0.528	0.565
MS3_10188	MS3_08655	6185.A0A095B398	6185.A0A095A3P2	0	0	0	0	0.188	0.932	0.619	0.824	0.995
MS3_10188	MS3_05026	6185.A0A095B398	6185.A0A095AQX5	0	0	0	0	0.049	0.069	0	0.461	0.481
MS3_10188	MS3_07221	6185.A0A095B398	6185.A0A095AW46	0	0	0	0	0	0.087	0.069	0.551	0.585
MS3_10188	MS3_06750	6185.A0A095B398	6185.A0A095C865	0	0	0	0	0.092	0.078	0.059	0.374	0.440
MS3_10188	MS3_01298	6185.A0A095B398	6185.A0A095BVY6	0	0	0	0	0.082	0.355	0.052	0.299	0.553
MS3_10188	MS3_04979	6185.A0A095B398	6185.A0A095C4C1	0	0	0	0	0.083	0.929	0	0.821	0.987
MS3_10940	MS3_07063	6185.A0A095BRI5	6185.A0A094ZWG6	0	0	0	0	0.048	0.466	0.409	0.102	0.694
MS3_10940	MS3_08067	6185.A0A095BRI5	6185.A0A094ZXH0	0	0	0	0	0	0.240	0.430	0.187	0.617
MS3_10940	MS3_09318	6185.A0A095BRI5	6185.A0A095A5F3	0	0	0	0	0	0.231	0.258	0.059	0.416
MS3_11012	MS3_08997	6185.A0A095B548	6185.A0A095A147	0	0	0	0	0.140	0.569	0.179	0.143	0.704
