#node	identifier	category	term ID	term description
MS3_01298	6185.A0A095BVY6	InterPro	IPR001781	Zinc finger, LIM-type
MS3_01298	6185.A0A095BVY6	InterPro	IPR036034	PDZ superfamily
MS3_01298	6185.A0A095BVY6	InterPro	IPR050604	PDZ and LIM domain-containing
MS3_01298	6185.A0A095BVY6	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
MS3_01298	6185.A0A095BVY6	SMART	SM00184	Ring finger
MS3_01298	6185.A0A095BVY6	SMART	SM00228	Domain present in PSD-95, Dlg, and ZO-1/2.
MS3_01602	6185.A0A095AHJ7	GO Process	GO:0009987	Cellular process
MS3_01602	6185.A0A095AHJ7	GO Function	GO:0005198	Structural molecule activity
MS3_01602	6185.A0A095AHJ7	GO Component	GO:0005581	Collagen trimer
MS3_01602	6185.A0A095AHJ7	GO Component	GO:0032991	Protein-containing complex
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9565	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9566	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9568	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9722	Mixed, incl. Collagen trimer, and Peptide hormone processing
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9723	Mixed, incl. Collagen trimer, and Peptide hormone processing
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9724	Mixed, incl. Collagen trimer, and Peptide hormone processing
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9727	Mixed, incl. Collagen triple helix repeat, and Peptide hormone processing
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9729	Mixed, incl. Peptide hormone processing, and Collagen superfamily
MS3_01602	6185.A0A095AHJ7	STRING clusters	CL:9757	Collagen superfamily, and Thrombospondin-like, N-terminal domain
MS3_01602	6185.A0A095AHJ7	KEGG	shx04382	Cornified envelope formation
MS3_01602	6185.A0A095AHJ7	KEGG	shx04512	ECM-receptor interaction
MS3_01602	6185.A0A095AHJ7	KEGG	shx04820	Cytoskeleton in muscle cells
MS3_01602	6185.A0A095AHJ7	Reactome	MAP-1474244	Extracellular matrix organization
MS3_01602	6185.A0A095AHJ7	Reactome	MAP-1474290	Collagen formation
MS3_01602	6185.A0A095AHJ7	Reactome	MAP-1650814	Collagen biosynthesis and modifying enzymes
MS3_01602	6185.A0A095AHJ7	Reactome	MAP-8948216	Collagen chain trimerization
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0005604	Basement membrane
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0030312	External encapsulating structure
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0031012	Extracellular matrix
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0062023	Collagen-containing extracellular matrix
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0071944	Cell periphery
MS3_01602	6185.A0A095AHJ7	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_01602	6185.A0A095AHJ7	UniProt Keywords	KW-0084	Basement membrane
MS3_01602	6185.A0A095AHJ7	UniProt Keywords	KW-0176	Collagen
MS3_01602	6185.A0A095AHJ7	UniProt Keywords	KW-0272	Extracellular matrix
MS3_01602	6185.A0A095AHJ7	UniProt Keywords	KW-0964	Secreted
MS3_01602	6185.A0A095AHJ7	Pfam	PF01391	Collagen triple helix repeat (20 copies)
MS3_01602	6185.A0A095AHJ7	InterPro	IPR001442	Collagen IV, non-collagenous
MS3_01602	6185.A0A095AHJ7	InterPro	IPR008160	Collagen triple helix repeat
MS3_01602	6185.A0A095AHJ7	InterPro	IPR016187	C-type lectin fold
MS3_01602	6185.A0A095AHJ7	InterPro	IPR036954	Collagen IV, non-collagenous domain superfamily
MS3_01602	6185.A0A095AHJ7	InterPro	IPR050149	Collagen superfamily
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0006996	Organelle organization
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0007010	Cytoskeleton organization
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0009987	Cellular process
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0016043	Cellular component organization
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0030029	Actin filament-based process
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0030036	Actin cytoskeleton organization
MS3_01744	6185.A0A094ZGB5	GO Process	GO:0071840	Cellular component organization or biogenesis
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0003779	Actin binding
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0005488	Binding
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0005515	Protein binding
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0008092	Cytoskeletal protein binding
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0044877	Protein-containing complex binding
MS3_01744	6185.A0A094ZGB5	GO Function	GO:0051015	Actin filament binding
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0005622	Intracellular anatomical structure
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0005737	Cytoplasm
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0005856	Cytoskeleton
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0043226	Organelle
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0043228	Membraneless organelle
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0043229	Intracellular organelle
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0043232	Intracellular membraneless organelle
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0071944	Cell periphery
MS3_01744	6185.A0A094ZGB5	GO Component	GO:0110165	Cellular anatomical structure
MS3_01744	6185.A0A094ZGB5	STRING clusters	CL:10319	Cell-substrate junction, and Integrin domain superfamily
MS3_01744	6185.A0A094ZGB5	STRING clusters	CL:10321	Mixed, incl. Smooth Muscle Contraction, and Integrin complex
MS3_01744	6185.A0A094ZGB5	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_01744	6185.A0A094ZGB5	COMPARTMENTS	GOCC:0043226	Organelle
MS3_01744	6185.A0A094ZGB5	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MS3_01744	6185.A0A094ZGB5	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_01744	6185.A0A094ZGB5	UniProt Keywords	KW-0009	Actin-binding
MS3_01744	6185.A0A094ZGB5	UniProt Keywords	KW-0677	Repeat
MS3_01744	6185.A0A094ZGB5	InterPro	IPR001298	Filamin/ABP280 repeat
MS3_01744	6185.A0A094ZGB5	InterPro	IPR001589	Actinin-type actin-binding domain, conserved site
MS3_01744	6185.A0A094ZGB5	InterPro	IPR001715	Calponin homology domain
MS3_01744	6185.A0A094ZGB5	InterPro	IPR013783	Immunoglobulin-like fold
MS3_01744	6185.A0A094ZGB5	InterPro	IPR014756	Immunoglobulin E-set
MS3_01744	6185.A0A094ZGB5	InterPro	IPR017868	Filamin/ABP280 repeat-like
MS3_01744	6185.A0A094ZGB5	InterPro	IPR036872	CH domain superfamily
MS3_01744	6185.A0A094ZGB5	InterPro	IPR044801	Filamin family
MS3_01744	6185.A0A094ZGB5	SMART	SM00033	Calponin homology domain
MS3_01744	6185.A0A094ZGB5	SMART	SM00557	Filamin-type immunoglobulin domains
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007154	Cell communication
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007155	Cell adhesion
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007165	Signal transduction
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007166	Cell surface receptor signaling pathway
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007229	Integrin-mediated signaling pathway
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0007275	Multicellular organism development
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0009987	Cellular process
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0023052	Signaling
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0032501	Multicellular organismal process
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0032502	Developmental process
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0048856	Anatomical structure development
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0050789	Regulation of biological process
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0050794	Regulation of cellular process
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0050896	Response to stimulus
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0051716	Cellular response to stimulus
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0065007	Biological regulation
MS3_02183	6185.A0A094ZHK3	GO Process	GO:0098609	Cell-cell adhesion
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0005488	Binding
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0036094	Small molecule binding
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0038023	Signaling receptor activity
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0043167	Ion binding
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0043169	Cation binding
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0046872	Metal ion binding
MS3_02183	6185.A0A094ZHK3	GO Function	GO:0060089	Molecular transducer activity
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0005886	Plasma membrane
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0008305	Integrin complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0009986	Cell surface
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0016020	Membrane
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0032991	Protein-containing complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0043235	Receptor complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0071944	Cell periphery
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0098636	Protein complex involved in cell adhesion
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0098796	Membrane protein complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0098797	Plasma membrane protein complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0098802	Plasma membrane signaling receptor complex
MS3_02183	6185.A0A094ZHK3	GO Component	GO:0110165	Cellular anatomical structure
MS3_02183	6185.A0A094ZHK3	STRING clusters	CL:10319	Cell-substrate junction, and Integrin domain superfamily
MS3_02183	6185.A0A094ZHK3	STRING clusters	CL:10321	Mixed, incl. Smooth Muscle Contraction, and Integrin complex
MS3_02183	6185.A0A094ZHK3	STRING clusters	CL:10324	Integrin complex, and Smooth Muscle Contraction
MS3_02183	6185.A0A094ZHK3	Reactome	MAP-1474244	Extracellular matrix organization
MS3_02183	6185.A0A094ZHK3	Reactome	MAP-216083	Integrin cell surface interactions
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0005886	Plasma membrane
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0008305	Integrin complex
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0016020	Membrane
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0071944	Cell periphery
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0098802	Plasma membrane signaling receptor complex
MS3_02183	6185.A0A094ZHK3	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0130	Cell adhesion
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0325	Glycoprotein
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0401	Integrin
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0472	Membrane
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0675	Receptor
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0677	Repeat
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0732	Signal
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-0812	Transmembrane
MS3_02183	6185.A0A094ZHK3	UniProt Keywords	KW-1133	Transmembrane helix
MS3_02183	6185.A0A094ZHK3	InterPro	IPR000413	Integrin alpha chain
MS3_02183	6185.A0A094ZHK3	InterPro	IPR013517	FG-GAP repeat
MS3_02183	6185.A0A094ZHK3	InterPro	IPR013519	Integrin alpha beta-propellor
MS3_02183	6185.A0A094ZHK3	InterPro	IPR018184	Integrin alpha chain, C-terminal cytoplasmic region, conserved site
MS3_02183	6185.A0A094ZHK3	InterPro	IPR028994	Integrin alpha, N-terminal
MS3_02183	6185.A0A094ZHK3	InterPro	IPR032695	Integrin domain superfamily
MS3_02183	6185.A0A094ZHK3	InterPro	IPR048286	Integrin alpha, third immunoglobulin-like domain
MS3_02183	6185.A0A094ZHK3	SMART	SM00191	Integrin alpha (beta-propellor repeats).
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0007154	Cell communication
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0007165	Signal transduction
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0007166	Cell surface receptor signaling pathway
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0007169	Cell surface receptor protein tyrosine kinase signaling pathway
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0009987	Cellular process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0023052	Signaling
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0030154	Cell differentiation
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0032502	Developmental process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0048518	Positive regulation of biological process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0048522	Positive regulation of cellular process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0048869	Cellular developmental process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0050789	Regulation of biological process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0050794	Regulation of cellular process
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0050896	Response to stimulus
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0051716	Cellular response to stimulus
MS3_02455	6185.A0A094ZIB8	GO Process	GO:0065007	Biological regulation
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0000166	Nucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0003824	Catalytic activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0004672	Protein kinase activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0004713	Protein tyrosine kinase activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0004715	Non-membrane spanning protein tyrosine kinase activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0005102	Signaling receptor binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0005488	Binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0005515	Protein binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0005524	ATP binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0016301	Kinase activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0016740	Transferase activity
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0017076	Purine nucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0030554	Adenyl nucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0032553	Ribonucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0032555	Purine ribonucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0032559	Adenyl ribonucleotide binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0036094	Small molecule binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0043167	Ion binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0043168	Anion binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0097367	Carbohydrate derivative binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:0140096	Catalytic activity, acting on a protein
MS3_02455	6185.A0A094ZIB8	GO Function	GO:1901265	Nucleoside phosphate binding
MS3_02455	6185.A0A094ZIB8	GO Function	GO:1901363	Heterocyclic compound binding
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0005622	Intracellular anatomical structure
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0005737	Cytoplasm
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0005829	Cytosol
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0005886	Plasma membrane
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0016020	Membrane
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0043226	Organelle
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0043229	Intracellular organelle
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0071944	Cell periphery
MS3_02455	6185.A0A094ZIB8	GO Component	GO:0110165	Cellular anatomical structure
MS3_02455	6185.A0A094ZIB8	STRING clusters	CL:10319	Cell-substrate junction, and Integrin domain superfamily
MS3_02455	6185.A0A094ZIB8	STRING clusters	CL:10321	Mixed, incl. Smooth Muscle Contraction, and Integrin complex
MS3_02455	6185.A0A094ZIB8	STRING clusters	CL:10367	Non-receptor tyrosine kinases involved in cell signaling, and Ras association (RalGDS/AF-6) domain
MS3_02455	6185.A0A094ZIB8	Reactome	MAP-162582	Signal Transduction
MS3_02455	6185.A0A094ZIB8	Reactome	MAP-168249	Innate Immune System
MS3_02455	6185.A0A094ZIB8	Reactome	MAP-168256	Immune System
MS3_02455	6185.A0A094ZIB8	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_02455	6185.A0A094ZIB8	COMPARTMENTS	GOCC:0005737	Cytoplasm
MS3_02455	6185.A0A094ZIB8	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0067	ATP-binding
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0418	Kinase
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0547	Nucleotide-binding
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0727	SH2 domain
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0728	SH3 domain
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0808	Transferase
MS3_02455	6185.A0A094ZIB8	UniProt Keywords	KW-0829	Tyrosine-protein kinase
MS3_02455	6185.A0A094ZIB8	InterPro	IPR000719	Protein kinase domain
MS3_02455	6185.A0A094ZIB8	InterPro	IPR000980	SH2 domain
MS3_02455	6185.A0A094ZIB8	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
MS3_02455	6185.A0A094ZIB8	InterPro	IPR001452	SH3 domain
MS3_02455	6185.A0A094ZIB8	InterPro	IPR011009	Protein kinase-like domain superfamily
MS3_02455	6185.A0A094ZIB8	InterPro	IPR017441	Protein kinase, ATP binding site
MS3_02455	6185.A0A094ZIB8	InterPro	IPR020635	Tyrosine-protein kinase, catalytic domain
MS3_02455	6185.A0A094ZIB8	InterPro	IPR036028	SH3-like domain superfamily
MS3_02455	6185.A0A094ZIB8	InterPro	IPR036860	SH2 domain superfamily
MS3_02455	6185.A0A094ZIB8	InterPro	IPR050198	Non-receptor tyrosine kinases involved in cell signaling
MS3_02455	6185.A0A094ZIB8	SMART	SM00219	Tyrosine kinase, catalytic domain
MS3_02455	6185.A0A094ZIB8	SMART	SM00252	Src homology 2 domains
MS3_02455	6185.A0A094ZIB8	SMART	SM00326	Src homology 3 domains
MS3_04014	6185.A0A095C2B3	GO Function	GO:0000166	Nucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0005488	Binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0005524	ATP binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0017076	Purine nucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0030554	Adenyl nucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0032553	Ribonucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0032555	Purine ribonucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0032559	Adenyl ribonucleotide binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0036094	Small molecule binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0043167	Ion binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0043168	Anion binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:0097367	Carbohydrate derivative binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:1901265	Nucleoside phosphate binding
MS3_04014	6185.A0A095C2B3	GO Function	GO:1901363	Heterocyclic compound binding
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005622	Intracellular anatomical structure
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005737	Cytoplasm
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005815	Microtubule organizing center
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005856	Cytoskeleton
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005869	Dynactin complex
MS3_04014	6185.A0A095C2B3	GO Component	GO:0005875	Microtubule associated complex
MS3_04014	6185.A0A095C2B3	GO Component	GO:0015629	Actin cytoskeleton
MS3_04014	6185.A0A095C2B3	GO Component	GO:0015630	Microtubule cytoskeleton
MS3_04014	6185.A0A095C2B3	GO Component	GO:0032991	Protein-containing complex
MS3_04014	6185.A0A095C2B3	GO Component	GO:0043226	Organelle
MS3_04014	6185.A0A095C2B3	GO Component	GO:0043228	Membraneless organelle
MS3_04014	6185.A0A095C2B3	GO Component	GO:0043229	Intracellular organelle
MS3_04014	6185.A0A095C2B3	GO Component	GO:0043232	Intracellular membraneless organelle
MS3_04014	6185.A0A095C2B3	GO Component	GO:0110165	Cellular anatomical structure
MS3_04014	6185.A0A095C2B3	STRING clusters	CL:8707	Dynein complex
MS3_04014	6185.A0A095C2B3	STRING clusters	CL:8795	Dynein heavy chain, and Dynactin complex
MS3_04014	6185.A0A095C2B3	STRING clusters	CL:8797	Mixed, incl. Dynactin complex, and Dynein heavy chain, tail
MS3_04014	6185.A0A095C2B3	STRING clusters	CL:8800	Dynactin complex
MS3_04014	6185.A0A095C2B3	KEGG	shx04814	Motor proteins
MS3_04014	6185.A0A095C2B3	Reactome	MAP-168256	Immune System
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0005856	Cytoskeleton
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0005869	Dynactin complex
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0043226	Organelle
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0043228	Membraneless organelle
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
MS3_04014	6185.A0A095C2B3	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_04014	6185.A0A095C2B3	UniProt Keywords	KW-0007	Acetylation
MS3_04014	6185.A0A095C2B3	UniProt Keywords	KW-0067	ATP-binding
MS3_04014	6185.A0A095C2B3	UniProt Keywords	KW-0206	Cytoskeleton
MS3_04014	6185.A0A095C2B3	UniProt Keywords	KW-0547	Nucleotide-binding
MS3_04014	6185.A0A095C2B3	UniProt Keywords	KW-0963	Cytoplasm
MS3_04014	6185.A0A095C2B3	InterPro	IPR004000	Actin family
MS3_04014	6185.A0A095C2B3	InterPro	IPR020902	Actin/actin-like conserved site
MS3_04014	6185.A0A095C2B3	InterPro	IPR043129	ATPase, nucleotide binding domain
MS3_04014	6185.A0A095C2B3	SMART	SM00268	Actin
MS3_04409	6185.A0A094ZPR3	GO Process	GO:0009987	Cellular process
MS3_04409	6185.A0A094ZPR3	GO Function	GO:0005198	Structural molecule activity
MS3_04409	6185.A0A094ZPR3	GO Component	GO:0005581	Collagen trimer
MS3_04409	6185.A0A094ZPR3	GO Component	GO:0032991	Protein-containing complex
MS3_04409	6185.A0A094ZPR3	STRING clusters	CL:13283	Mixed, incl. ABC-type transporter activity, and Protein-cysteine S-acyltransferase activity
MS3_04409	6185.A0A094ZPR3	STRING clusters	CL:13407	Mixed, incl. Protein-cysteine S-acyltransferase activity, and Collagen triple helix repeat
MS3_04409	6185.A0A094ZPR3	STRING clusters	CL:13409	Mixed, incl. Protein-cysteine S-acyltransferase activity, and Collagen triple helix repeat
MS3_04409	6185.A0A094ZPR3	STRING clusters	CL:13411	Mixed, incl. Protein-cysteine S-acyltransferase activity, and Collagen triple helix repeat
MS3_04409	6185.A0A094ZPR3	STRING clusters	CL:13451	Mixed, incl. Collagen triple helix repeat, and Constitutive heterochromatin formation
MS3_04409	6185.A0A094ZPR3	Reactome	MAP-1474244	Extracellular matrix organization
MS3_04409	6185.A0A094ZPR3	Reactome	MAP-1474290	Collagen formation
MS3_04409	6185.A0A094ZPR3	Reactome	MAP-1650814	Collagen biosynthesis and modifying enzymes
MS3_04409	6185.A0A094ZPR3	Reactome	MAP-8948216	Collagen chain trimerization
MS3_04409	6185.A0A094ZPR3	COMPARTMENTS	GOCC:0005581	Collagen trimer
MS3_04409	6185.A0A094ZPR3	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MS3_04409	6185.A0A094ZPR3	UniProt Keywords	KW-0176	Collagen
MS3_04409	6185.A0A094ZPR3	UniProt Keywords	KW-0964	Secreted
MS3_04409	6185.A0A094ZPR3	Pfam	PF01391	Collagen triple helix repeat (20 copies)
MS3_04409	6185.A0A094ZPR3	InterPro	IPR000885	Fibrillar collagen, C-terminal
MS3_04409	6185.A0A094ZPR3	InterPro	IPR008160	Collagen triple helix repeat
MS3_04409	6185.A0A094ZPR3	InterPro	IPR050149	Collagen superfamily
MS3_04409	6185.A0A094ZPR3	SMART	SM00038	Fibrillar collagens C-terminal domain
MS3_04420	6185.A0A095APB9	GO Process	GO:0009987	Cellular process
MS3_04420	6185.A0A095APB9	GO Function	GO:0005198	Structural molecule activity
MS3_04420	6185.A0A095APB9	GO Component	GO:0005581	Collagen trimer
MS3_04420	6185.A0A095APB9	GO Component	GO:0032991	Protein-containing complex
MS3_04420	6185.A0A095APB9	STRING clusters	CL:9565	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
MS3_04420	6185.A0A095APB9	STRING clusters	CL:9566	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
MS3_04420	6185.A0A095APB9	STRING clusters	CL:9568	Mixed, incl. Serine-type endopeptidase activity, and EGF-like domain
